"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2-03-20,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-04-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-05-20,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-06-20,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-07-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-08-20,28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-09-20,42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-10-20,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-11-20,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
2-12-20,13,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,16,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-01-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-02-20,11,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-03-20,9,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-04-20,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-05-20,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-06-20,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-07-20,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-08-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-09-20,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-10-20,74,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-11-20,74,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
3-12-20,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,57,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,14,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-01-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-02-20,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-03-20,54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-04-20,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-05-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-06-20,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-07-20,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-08-20,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-09-20,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-10-20,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-11-20,45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
4-12-20,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,47,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,12,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,12,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-01-20,41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-02-20,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-03-20,41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-04-20,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-05-20,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-06-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-07-20,28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-08-20,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-09-20,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-10-20,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-11-20,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
5-12-20,58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,61,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,13,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,16,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-01-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-02-20,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-03-20,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-04-20,28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-05-20,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-06-20,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
6-12-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-01-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-02-20,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-03-20,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-04-20,47,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-05-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-06-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-07-20,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-08-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-09-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-10-20,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-11-20,53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
7-12-20,52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-01-20,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-02-20,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-03-20,11,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-04-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-05-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-06-20,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-07-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-08-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-09-20,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-10-20,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-11-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
8-12-20,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,59,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-01-20,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-02-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-03-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-04-20,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-05-20,43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-06-20,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-07-20,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-08-20,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-09-20,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-10-20,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
9-11-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,47,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,14,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-01-20,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-02-20,40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-03-20,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-04-20,42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-05-20,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-06-20,54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-07-20,53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-08-20,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-09-20,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-10-20,6,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-11-20,6,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
10-12-20,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-01-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-02-20,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-03-20,23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-04-20,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-05-20,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-06-20,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-07-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-08-20,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-09-20,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-10-20,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-11-20,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
11-12-20,41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,59,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,11,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,47,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-01-20,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-02-20,21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-03-20,29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-04-20,10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-05-20,10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-06-20,33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-07-20,53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-08-20,56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-10-20,17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-11-20,41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
12-12-20,38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,12,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,66,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
1-02-20,44,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
1-05-20,31,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
1-08-20,60,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
1-11-20,33,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,28,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,43,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,38,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,15,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,46,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
NA,11,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
2-01-20,40,"Montclaire Elementary School","PM2.5","Mecklenburg",35.1512830008885,-80.866983
